"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"41039","2","10","71","0","2019","A","",56,1726,110800743,0,0,1234,64189,"",0.64,0.35,0.46,0.00,0.00,1.34,1.34,"",1,1.8,46,2.7,10327457,10.3,0,0.0,0,0.0,84,7.3,4389,7.3
"41039","3","10","71","0","2019","A","",287,20911,1139012001,29239746,357738,1048,54470,"",1.35,1.37,1.85,0.60,0.99,1.35,1.34,"",-1,-0.3,65,0.3,49806711,4.6,1923682,7.0,12087,3.5,43,4.3,2220,4.2
"41039","5","10","71","0","2019","A","",12298,133575,5767569425,3533738813,69243366,830,43179,"",1.00,0.99,0.95,1.01,1.00,0.96,0.96,"",353,3.0,1130,0.9,219923755,4.0,145178813,4.3,2567392,3.9,24,3.0,1293,3.1
"41041","0","10","70","0","2019","A","",1958,18743,741080330,364986678,6966216,760,39540,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",42,2.2,228,1.2,26250688,3.7,18083431,5.2,390812,5.9,18,2.4,933,2.4
"41041","1","10","71","0","2019","A","",20,325,24155395,0,0,1427,74229,"",1.73,0.91,1.20,0.00,0.00,1.32,1.32,"",0,0.0,6,1.9,-765544,-3.1,0,0.0,0,0.0,-75,-5.0,-3873,-5.0
"41041","2","10","71","0","2019","A","",23,305,18150580,0,0,1144,59494,"",1.72,0.52,0.73,0.00,0.00,1.42,1.42,"",2,9.5,13,4.5,1682095,10.2,0,0.0,0,0.0,59,5.4,3095,5.5
"41041","3","10","71","0","2019","A","",88,3178,159435198,6724777,101846,965,50162,"",2.69,1.76,2.49,1.36,2.82,1.42,1.41,"",4,4.8,78,2.5,8025545,5.3,410539,6.5,6599,6.9,26,2.8,1323,2.7
"41041","5","10","71","0","2019","A","",1828,14934,539339157,358261901,6864370,695,36115,"",0.96,0.93,0.85,1.00,0.99,0.92,0.91,"",36,2.0,130,0.9,17308592,3.3,17672892,5.2,384213,5.9,17,2.5,853,2.4
"41043","0","10","70","0","2019","A","",3689,47872,2164395453,1174287536,24065054,869,45212,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",67,1.8,531,1.1,86958472,4.2,74059868,6.7,1453324,6.4,25,3.0,1330,3.0
"41043","1","10","71","0","2019","A","",26,324,23171033,0,0,1377,71589,"",1.19,0.35,0.39,0.00,0.00,1.11,1.11,"",0,0.0,18,5.9,304740,1.3,0,0.0,0,0.0,-60,-4.2,-3117,-4.2
"41043","2","10","71","0","2019","A","",30,602,37668784,0,0,1204,62590,"",1.19,0.40,0.52,0.00,0.00,1.31,1.30,"",-1,-3.2,3,0.5,2260262,6.4,0,0.0,0,0.0,68,6.0,3510,5.9
"41043","3","10","71","0","2019","A","",117,5573,255111818,1222790,18147,880,45780,"",1.90,1.21,1.37,0.08,0.15,1.13,1.13,"",1,0.9,-214,-3.7,7932070,3.2,-148512,-10.8,946,5.5,59,7.2,3067,7.2
"41043","5","10","71","0","2019","A","",3517,41374,1848443818,1173064746,24046907,859,44676,"",0.98,1.01,1.00,1.02,1.01,0.99,0.99,"",68,2.0,725,1.8,76461400,4.3,74208380,6.8,1452378,6.4,21,2.5,1084,2.5
"41045","0","10","70","0","2019","A","",1085,12909,488170546,246250076,4866251,727,37815,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,1.5,35,0.3,22793515,4.9,12959816,5.6,208544,4.5,32,4.6,1667,4.6
"41045","1","10","71","0","2019","A","",16,203,12569899,0,0,1190,61870,"",2.50,0.82,0.95,0.00,0.00,1.15,1.15,"",1,6.7,5,2.5,-566211,-4.3,0,0.0,0,0.0,-83,-6.5,-4335,-6.5
"41045","2","10","71","0","2019","A","",19,1160,82918052,0,0,1374,71461,"",2.56,2.85,5.08,0.00,0.00,1.78,1.78,"",0,0.0,4,0.3,6192290,8.1,0,0.0,0,0.0,97,7.6,5065,7.6
"41045","3","10","71","0","2019","A","",79,1821,66587443,2776405,33436,703,36575,"",4.36,1.47,1.58,0.83,1.33,1.08,1.08,"",2,2.6,26,1.4,2846804,4.5,-110357,-3.8,3781,12.7,20,2.9,1073,3.0
"41045","5","10","71","0","2019","A","",972,9725,326095152,243473671,4832815,645,33531,"",0.92,0.88,0.78,1.01,1.00,0.89,0.89,"",14,1.5,0,0.0,14320632,4.6,13070173,5.7,204763,4.4,28,4.5,1472,4.6
"41047","0","10","70","0","2019","A","",11380,158839,7677970435,3268454805,61372910,930,48338,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",305,2.8,2803,1.8,436073494,6.0,166651380,5.4,2161343,3.7,37,4.1,1926,4.1
"41047","1","10","71","0","2019","A","",52,1339,93269444,0,0,1339,69634,"",0.77,0.44,0.45,0.00,0.00,1.01,1.01,"",-2,-3.7,45,3.5,2497944,2.8,0,0.0,0,0.0,-10,-0.7,-528,-0.8
"41047","2","10","71","0","2019","A","",177,20025,1448832423,0,0,1391,72350,"",2.27,4.00,5.64,0.00,0.00,1.41,1.41,"",-3,-1.7,675,3.5,127253685,9.6,0,0.0,0,0.0,78,5.9,4052,5.9
"41047","3","10","71","0","2019","A","",327,14016,778196156,17561718,174982,1068,55522,"",1.72,0.92,1.17,0.40,0.55,1.28,1.28,"",7,2.2,-261,-1.8,29547537,3.9,1478183,9.2,34998,25.0,60,6.0,3084,5.9
"41047","5","10","71","0","2019","A","",10825,123458,5357672412,3250893087,61197928,835,43397,"",0.98,0.91,0.82,1.01,1.00,0.90,0.90,"",304,2.9,2343,1.9,276774328,5.4,165173197,5.4,2126345,3.6,28,3.5,1446,3.4
"41049","0","10","70","0","2019","A","",369,6172,331863986,200172893,3978020,1034,53766,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,3.9,-73,-1.2,394652,0.1,11682288,6.2,233607,6.2,13,1.3,688,1.3
"41049","1","10","71","0","2019","A","",7,57,3240133,0,0,1092,56761,"",3.21,0.48,0.36,0.00,0.00,0.74,0.74,"",0,0.0,-1,-1.7,-152156,-4.5,0,0.0,0,0.0,-31,-2.8,-1643,-2.8
"41049","2","10","71","0","2019","A","",7,54,2960507,0,0,1053,54740,"",2.77,0.28,0.27,0.00,0.00,0.96,0.96,"",-1,-12.5,-11,-16.9,-461884,-13.5,0,0.0,0,0.0,46,4.6,2356,4.5
"41049","3","10","71","0","2019","A","",34,880,45757996,5834702,79107,1000,52012,"",5.51,1.48,1.60,2.15,3.84,1.08,1.08,"",0,0.0,30,3.5,4768104,11.6,290269,5.2,-242,-0.3,72,7.8,3774,7.8
"41049","5","10","71","0","2019","A","",322,5181,279905350,194338191,3898913,1039,54021,"",0.90,0.98,0.99,0.99,0.99,1.01,1.00,"",16,5.2,-91,-1.7,-3759412,-1.3,11392019,6.2,233849,6.4,4,0.4,213,0.4
"41051","0","10","70","0","2019","A","",36164,520002,32273400046,13588673033,264654517,1194,62064,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",811,2.3,7796,1.5,1564624074,5.1,711872205,5.5,13144956,5.2,41,3.6,2110,3.5
"41051","1","10","71","0","2019","A","",89,12176,1060215406,0,0,1675,87075,"",0.42,1.23,1.21,0.00,0.00,0.99,0.99,"",-3,-3.3,-94,-0.8,-6526761,-0.6,0,0.0,0,0.0,3,0.2,137,0.2
"41051","2","10","71","0","2019","A","",98,4315,297858286,0,0,1328,69034,"",0.40,0.26,0.28,0.00,0.00,1.05,1.05,"",3,3.2,45,1.1,16557661,5.9,0,0.0,0,0.0,61,4.8,3152,4.8
"41051","3","10","71","0","2019","A","",498,56444,4023464785,12552279,209378,1371,71282,"",0.82,1.13,1.44,0.07,0.15,1.28,1.28,"",7,1.4,589,1.1,222166164,5.8,364607,3.0,18845,9.9,62,4.7,3226,4.7
"41051","5","10","71","0","2019","A","",35479,447067,26891861569,13576120754,264445139,1157,60152,"",1.01,1.01,0.98,1.02,1.01,0.97,0.97,"",804,2.3,7256,1.6,1332427010,5.2,711507598,5.5,13126111,5.2,39,3.5,2037,3.5
"41053","0","10","70","0","2019","A","",2063,20977,819782027,418568406,7952827,752,39080,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",68,3.4,535,2.6,44985181,5.8,23782320,6.0,436350,5.8,23,3.2,1177,3.1
"41053","1","10","71","0","2019","A","",13,119,6459395,0,0,1048,54510,"",1.07,0.30,0.29,0.00,0.00,0.98,0.98,"",1,8.3,7,6.2,162612,2.6,0,0.0,0,0.0,-33,-3.1,-1711,-3.0
"41053","2","10","71","0","2019","A","",7,344,19476278,0,0,1090,56686,"",0.50,0.52,0.71,0.00,0.00,1.37,1.37,"",-1,-12.5,1,0.3,1031918,5.6,0,0.0,0,0.0,57,5.5,2978,5.5
"41053","3","10","71","0","2019","A","",71,4522,226585876,36986018,662978,964,50107,"",2.06,2.24,3.20,6.51,16.09,1.43,1.43,"",1,1.4,72,1.6,12340370,5.8,1476259,4.2,-11783,-1.7,38,4.1,1960,4.1
"41053","5","10","71","0","2019","A","",1972,15993,567260478,381582388,7289849,682,35469,"",0.98,0.89,0.81,0.93,0.92,0.91,0.91,"",67,3.5,457,2.9,31450281,5.9,22306061,6.2,448133,6.6,19,2.9,981,2.8
"41055","0","10","70","0","2019","A","",116,923,44323752,18966698,422524,923,48021,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.8,67,7.8,4351055,10.9,3791895,25.0,106676,33.8,25,2.8,1306,2.8
"41055","1","10","71","0","2019","A","",8,123,11261788,0,0,1757,91374,"",11.68,6.99,9.36,0.00,0.00,1.34,1.34,"",0,0.0,-7,-5.4,-482472,-4.1,0,0.0,0,0.0,23,1.3,1207,1.3
"41055","2","10","71","0","2019","A","",5,44,2135949,0,0,925,48089,"",6.30,1.51,1.44,0.00,0.00,0.94,0.94,"",0,0.0,1,2.3,208738,10.8,0,0.0,0,0.0,53,6.1,2743,6.0
"41055","3","10","71","0","2019","A","",19,154,5019799,527806,9658,628,32631,"",9.80,1.73,1.31,2.05,4.41,0.76,0.76,"",0,0.0,6,4.1,424185,9.2,20605,4.1,1,0.0,32,5.4,1632,5.3
"41055","5","10","71","0","2019","A","",84,602,25906216,18438892,412866,828,43069,"",0.75,0.76,0.69,0.99,0.98,0.90,0.90,"",2,2.4,67,12.5,4200604,19.4,3771290,25.7,106675,34.8,47,6.0,2472,6.1
"41057","0","10","70","0","2019","A","",1003,9810,400066482,201405959,3654354,784,40780,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,1.5,157,1.6,21245811,5.6,8247264,4.3,118034,3.3,29,3.8,1535,3.9
"41057","1","10","71","0","2019","A","",16,120,6807424,0,0,1089,56650,"",2.70,0.64,0.63,0.00,0.00,0.98,0.98,"",1,6.7,13,12.1,473335,7.5,0,0.0,0,0.0,-55,-4.8,-2825,-4.7
"41057","2","10","71","0","2019","A","",20,319,19312403,0,0,1165,60604,"",2.92,1.03,1.44,0.00,0.00,1.40,1.40,"",0,0.0,13,4.2,1026399,5.6,0,0.0,0,0.0,14,1.2,748,1.2
"41057","3","10","71","0","2019","A","",70,1441,66155873,6177975,100566,883,45926,"",4.18,1.53,1.92,2.26,5.31,1.26,1.26,"",-2,-2.8,54,3.9,3825580,6.1,611977,11.0,3494,3.6,19,2.2,974,2.2
"41057","5","10","71","0","2019","A","",897,7931,307790782,195227984,3553788,746,38809,"",0.92,0.95,0.90,0.99,0.98,0.95,0.95,"",16,1.8,77,1.0,15920497,5.5,7635287,4.1,114540,3.3,31,4.3,1648,4.4
"41059","0","10","70","0","2019","A","",2308,31532,1311008507,703981119,14016692,800,41577,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",37,1.6,635,2.1,67804696,5.5,30707058,4.6,247232,1.8,26,3.4,1339,3.3
"41059","1","10","71","0","2019","A","",32,487,36637344,0,0,1446,75166,"",2.35,0.81,1.03,0.00,0.00,1.27,1.27,"",0,0.0,2,0.4,-236343,-0.6,0,0.0,0,0.0,-16,-1.1,-836,-1.1
"41059","2","10","71","0","2019","A","",45,1453,100912234,0,0,1336,69471,"",2.85,1.46,2.30,0.00,0.00,1.57,1.57,"",1,2.3,62,4.5,10873127,12.1,0,0.0,0,0.0,91,7.3,4741,7.3
"41059","3","10","71","0","2019","A","",104,5113,225964443,26423988,575723,850,44196,"",2.70,1.68,2.00,2.77,7.93,1.19,1.19,"",0,0.0,66,1.3,9627217,4.5,1692371,6.8,31375,5.8,26,3.2,1335,3.1
"41059","5","10","71","0","2019","A","",2127,24479,947494486,677557131,13440969,744,38706,"",0.95,0.91,0.85,0.98,0.96,0.93,0.93,"",36,1.7,506,2.1,47540695,5.3,29014687,4.5,215857,1.6,22,3.0,1166,3.1
"41061","0","10","70","0","2019","A","",1020,10269,414387425,195711654,4080185,776,40355,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,2.2,96,0.9,-965329,-0.2,5660406,3.0,288940,7.6,-9,-1.1,-476,-1.2
"41061","1","10","71","0","2019","A","",16,237,15462752,0,0,1255,65267,"",2.66,1.21,1.37,0.00,0.00,1.14,1.14,"",1,6.7,1,0.4,-473586,-3.0,0,0.0,0,0.0,-46,-3.5,-2403,-3.6
"41061","2","10","71","0","2019","A","",18,361,23908782,0,0,1275,66275,"",2.58,1.12,1.73,0.00,0.00,1.55,1.55,"",0,0.0,-4,-1.1,1284052,5.7,0,0.0,0,0.0,81,6.8,4204,6.8
"41061","3","10","71","0","2019","A","",46,1456,61056633,1058727,20813,807,41944,"",2.70,1.47,1.71,0.40,0.98,1.16,1.16,"",0,0.0,-2,-0.1,2128895,3.6,70240,7.1,8,0.0,29,3.7,1513,3.7
"41061","5","10","71","0","2019","A","",940,8215,313959258,194652927,4059372,735,38216,"",0.95,0.94,0.89,1.01,1.00,0.95,0.95,"",21,2.3,100,1.2,-3904690,-1.2,5590166,3.0,288932,7.7,-18,-2.4,-954,-2.4
"41063","0","10","70","0","2019","A","",439,2636,98198199,49906994,1027706,716,37252,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.9,64,2.5,4599225,4.9,2286378,4.8,34101,3.4,16,2.3,855,2.3
"41063","1","10","71","0","2019","A","",10,88,5207742,0,0,1140,59291,"",3.86,1.75,1.95,0.00,0.00,1.12,1.12,"",1,11.1,0,0.0,198205,4.0,0,0.0,0,0.0,39,3.5,2039,3.6
"41063","2","10","71","0","2019","A","",9,79,4265521,0,0,1037,53937,"",3.00,0.95,1.30,0.00,0.00,1.37,1.36,"",-1,-10.0,7,9.7,532372,14.3,0,0.0,0,0.0,44,4.4,2327,4.5
"41063","3","10","71","0","2019","A","",25,471,21898130,1314964,27433,895,46518,"",3.41,1.86,2.58,1.94,5.15,1.39,1.39,"",0,0.0,11,2.4,378959,1.8,248452,23.3,6628,31.9,-5,-0.6,-263,-0.6
"41063","5","10","71","0","2019","A","",395,1998,66826806,48592030,1000273,643,33440,"",0.93,0.89,0.80,0.99,0.98,0.90,0.90,"",4,1.0,46,2.4,3489689,5.5,2037926,4.4,27473,2.8,19,3.0,989,3.0
"41065","0","10","70","0","2019","A","",1068,11767,487466221,242378888,4442364,797,41427,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.8,120,1.0,13686607,2.9,1848476,0.8,-35439,-0.8,15,1.9,748,1.8
"41065","1","10","71","0","2019","A","",18,288,25036831,0,0,1674,87059,"",2.85,1.28,1.89,0.00,0.00,1.48,1.48,"",1,5.9,-2,-0.7,308789,1.2,0,0.0,0,0.0,34,2.1,1765,2.1
"41065","2","10","71","0","2019","A","",19,253,15447016,0,0,1172,60955,"",2.60,0.68,0.95,0.00,0.00,1.39,1.39,"",0,0.0,3,1.2,726175,4.9,0,0.0,0,0.0,38,3.4,1993,3.4
"41065","3","10","71","0","2019","A","",58,1322,64045056,24602860,106481,932,48439,"",3.25,1.17,1.52,7.48,4.63,1.30,1.30,"",-1,-1.7,-47,-3.4,976275,1.5,-1016830,-4.0,-57933,-35.2,46,5.2,2359,5.1
"41065","5","10","71","0","2019","A","",973,9904,382937318,217776028,4335883,744,38667,"",0.94,0.99,0.92,0.92,0.98,0.93,0.93,"",7,0.7,165,1.7,11675368,3.1,2865306,1.3,22494,0.5,11,1.5,544,1.4
"41067","0","10","70","0","2019","A","",20176,303103,22195031586,9196023216,177546974,1408,73226,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",649,3.3,7608,2.6,1420125033,6.8,558434560,6.5,13521211,8.2,56,4.1,2920,4.2
"41067","1","10","71","0","2019","A","",28,919,69107344,0,0,1446,75185,"",0.23,0.16,0.11,0.00,0.00,0.72,0.72,"",1,3.7,105,12.9,7546885,12.3,0,0.0,0,0.0,-9,-0.6,-473,-0.6
"41067","2","10","71","0","2019","A","",33,2076,140204547,0,0,1299,67525,"",0.24,0.22,0.19,0.00,0.00,0.87,0.87,"",0,0.0,49,2.4,11322340,8.8,0,0.0,0,0.0,76,6.2,3929,6.2
"41067","3","10","71","0","2019","A","",236,19825,1184380692,2585901,27495,1149,59741,"",0.70,0.68,0.62,0.02,0.03,0.91,0.91,"",-2,-0.8,224,1.1,59692314,5.3,46594,1.8,3363,13.9,46,4.2,2363,4.1
"41067","5","10","71","0","2019","A","",19879,280282,20801339003,9193437315,177519479,1427,74216,"",1.02,1.08,1.10,1.02,1.01,1.01,1.01,"",650,3.4,7229,2.6,1341563494,6.9,558387966,6.5,13517848,8.2,56,4.1,2949,4.1
"41069","0","10","70","0","2019","A","",69,315,9776982,4724514,77505,597,31022,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,3.0,-1,-0.3,307401,3.2,94317,2.0,3998,5.4,21,3.6,1087,3.6
"41069","1","10","71","0","2019","A","",4,8,297549,0,0,730,37985,"",9.81,1.33,1.12,0.00,0.00,0.86,0.86,"",1,33.3,2,33.3,85219,40.1,0,0.0,0,0.0,30,4.3,1586,4.4
"41069","2","10","71","0","2019","A","N",1,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41069","3","10","71","0","2019","A","N",10,0,0,0,0,0,0,"N",8.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41069","5","10","71","0","2019","A","",54,199,5671958,4333087,71578,549,28550,"",0.81,0.74,0.68,0.94,0.93,0.92,0.92,"",1,1.9,-3,-1.5,33228,0.6,65850,1.5,4736,7.1,12,2.2,635,2.3
"41071","0","10","70","0","2019","A","",3314,37033,1613424274,894328063,15740774,838,43567,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",54,1.7,709,2.0,76609576,5.0,45836905,5.4,457029,3.0,24,2.9,1258,3.0
"41071","1","10","71","0","2019","A","",16,443,32788090,0,0,1423,73986,"",0.82,0.63,0.75,0.00,0.00,1.19,1.19,"",0,0.0,3,0.7,22497,0.1,0,0.0,0,0.0,-8,-0.6,-425,-0.6
"41071","2","10","71","0","2019","A","",11,274,15304544,0,0,1074,55822,"",0.49,0.23,0.28,0.00,0.00,1.21,1.21,"",0,0.0,63,29.9,4124983,36.9,0,0.0,0,0.0,57,5.6,2922,5.5
"41071","3","10","71","0","2019","A","",94,3607,179292546,2175497,20643,956,49709,"",1.70,1.01,1.29,0.18,0.25,1.27,1.27,"",3,3.3,75,2.1,10837876,6.4,4075,0.2,185,0.9,39,4.3,2013,4.2
"41071","5","10","71","0","2019","A","",3193,32709,1386039094,892152566,15720131,815,42375,"",0.99,1.04,1.01,1.02,1.00,0.97,0.97,"",51,1.6,569,1.8,61624220,4.7,45832830,5.4,456844,3.0,23,2.9,1167,2.8
"41999","0","10","70","0","2019","A","",5499,25413,2059644051,1033230289,22256544,1559,81046,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",103,1.9,573,2.3,197072212,10.6,81190121,8.5,1248751,5.9,117,8.1,6063,8.1
"41999","1","10","71","0","2019","A","",50,214,19471683,0,0,1747,90848,"",1.54,0.44,0.35,0.00,0.00,0.79,0.79,"",1,2.0,15,7.5,1253251,6.9,0,0.0,0,0.0,-15,-0.9,-779,-0.9
"41999","2","10","71","0","2019","A","N",2,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"41999","3","10","71","0","2019","A","N",15,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0
"41999","5","10","71","0","2019","A","",5432,25105,2032782475,1032959177,22253200,1557,80971,"",1.02,1.16,1.16,1.02,1.01,1.00,1.00,"",99,1.9,531,2.2,192552398,10.5,81113342,8.5,1247773,5.9,117,8.1,6086,8.1
"42000","0","10","50","0","2019","A","",359117,5925588,340705442241,53194559042,2591477816,1106,57497,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3319,0.9,57805,1.0,14294417579,4.4,1010087104,1.9,-50205322,-1.9,36,3.4,1869,3.4
"42000","1","10","51","0","2019","A","",2758,98105,7596878676,0,0,1489,77437,"",1.30,0.87,0.82,0.00,0.00,0.95,0.95,"",51,1.9,1158,1.2,133594894,1.8,0,0.0,0,0.0,9,0.6,454,0.6
"42000","2","10","51","0","2019","A","",1448,130313,8364118291,385639,9749,1234,64185,"",0.59,0.70,0.73,0.00,0.00,1.05,1.05,"",-3,-0.2,-387,-0.3,214741742,2.6,-47327,-10.9,-2334,-19.3,35,2.9,1833,2.9
"42000","3","10","51","0","2019","A","",9131,447439,24323858332,219133967,8851296,1045,54362,"",1.52,0.78,0.83,0.30,0.66,1.05,1.05,"",-22,-0.2,1282,0.3,723727751,3.1,-4171967,-1.9,-1093994,-11.0,28,2.8,1466,2.8
"42000","5","10","51","0","2019","A","",345780,5249732,300420586942,52975039436,2582616771,1100,57226,"",0.99,1.04,1.03,1.02,1.00,1.00,1.00,"",3292,1.0,55753,1.1,13222353192,4.6,1014306398,2.0,-49108994,-1.9,37,3.5,1932,3.5
"42000","8","10","96","0","2019","A","",13337,675856,40284855299,219519606,8861045,1146,59606,"",1.26,0.78,0.80,0.21,0.56,1.04,1.04,"",27,0.2,2051,0.3,1072064387,2.7,-4219294,-1.9,-1096328,-11.0,27,2.4,1410,2.4
"42001","0","10","70","0","2019","A","",2187,35152,1524141876,300865813,13404575,834,43359,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,0.4,100,0.3,61485158,4.2,6047210,2.1,-392476,-2.8,32,4.0,1631,3.9
"42001","1","10","71","0","2019","A","",27,703,61460488,0,0,1682,87447,"",2.09,1.05,1.49,0.00,0.00,1.42,1.42,"",-1,-3.6,33,4.9,3708239,6.4,0,0.0,0,0.0,25,1.5,1282,1.5
"42001","2","10","71","0","2019","A","",12,195,11317144,0,0,1114,57913,"",0.80,0.18,0.22,0.00,0.00,1.26,1.26,"",-1,-7.7,6,3.2,703136,6.6,0,0.0,0,0.0,33,3.1,1705,3.0
"42001","3","10","71","0","2019","A","",93,3192,160059908,1965358,64494,964,50143,"",2.54,0.94,1.22,0.48,0.93,1.29,1.29,"",0,0.0,24,0.8,4320222,2.8,67109,3.5,5711,9.7,19,2.0,984,2.0
"42001","5","10","71","0","2019","A","",2055,31062,1291304336,298900455,13340081,799,41572,"",0.97,1.04,0.99,1.01,1.00,0.96,0.96,"",11,0.5,37,0.1,52753561,4.3,5980101,2.0,-398187,-2.9,31,4.0,1651,4.1
"42003","0","10","70","0","2019","A","",35539,703109,44060682639,6131202534,299940585,1205,62666,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",172,0.5,1380,0.2,1392065819,3.3,31046742,0.5,-8912663,-2.9,36,3.1,1861,3.1
"42003","1","10","71","0","2019","A","",176,12920,1018807130,0,0,1516,78852,"",0.84,0.96,0.85,0.00,0.00,0.88,0.88,"",4,2.3,54,0.4,12265294,1.2,0,0.0,0,0.0,12,0.8,620,0.8
"42003","2","10","71","0","2019","A","",41,4336,241003844,0,0,1069,55588,"",0.17,0.20,0.16,0.00,0.00,0.84,0.84,"",-1,-2.4,37,0.9,9625595,4.2,0,0.0,0,0.0,34,3.3,1765,3.3
"42003","3","10","71","0","2019","A","",643,46340,2819225428,20785808,772793,1170,60838,"",1.08,0.68,0.74,0.25,0.50,1.08,1.08,"",-5,-0.8,-233,-0.5,86827307,3.2,1649931,8.6,48134,6.6,42,3.7,2168,3.7
"42003","5","10","71","0","2019","A","",34679,639513,39981646237,6110416726,299167792,1202,62519,"",1.01,1.07,1.06,1.02,1.00,1.00,1.00,"",174,0.5,1521,0.2,1283347623,3.3,29396811,0.5,-8960797,-2.9,36,3.1,1863,3.1
"42005","0","10","70","0","2019","A","",1477,16371,691915025,138527323,7142100,813,42266,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-1.3,-129,-0.8,18101842,2.7,1434948,1.0,-117997,-1.6,28,3.6,1428,3.5
"42005","1","10","71","0","2019","A","",32,186,10205101,0,0,1053,54744,"",3.67,0.60,0.54,0.00,0.00,0.91,0.91,"",0,0.0,-1,-0.5,97910,1.0,0,0.0,0,0.0,14,1.3,695,1.3
"42005","2","10","71","0","2019","A","",16,263,14795384,0,0,1082,56238,"",1.58,0.51,0.64,0.00,0.00,1.25,1.25,"",0,0.0,3,1.2,-104364,-0.7,0,0.0,0,0.0,-18,-1.6,-977,-1.7
"42005","3","10","71","0","2019","A","",107,1922,88460811,900452,44378,885,46027,"",4.34,1.22,1.48,0.48,1.20,1.21,1.21,"",-1,-0.9,-95,-4.7,-3262478,-3.6,-1346,-0.1,-4550,-9.3,11,1.3,554,1.2
"42005","5","10","71","0","2019","A","",1323,13999,578453729,137626871,7097722,795,41321,"",0.92,1.00,0.98,1.01,1.00,0.98,0.98,"",-18,-1.3,-36,-0.3,21370774,3.8,1436294,1.1,-113447,-1.6,32,4.2,1629,4.1
"42007","0","10","70","0","2019","A","",3685,56305,2997809030,527410680,26011188,1024,53242,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,0.7,3349,6.3,460714294,18.2,70314881,15.4,-97551,-0.4,103,11.2,5333,11.1
"42007","1","10","71","0","2019","A","",26,328,18522095,0,0,1085,56427,"",1.19,0.31,0.23,0.00,0.00,0.74,0.74,"",1,4.0,22,7.2,121189,0.7,0,0.0,0,0.0,-72,-6.2,-3723,-6.2
"42007","2","10","71","0","2019","A","",21,555,29097735,0,0,1008,52436,"",0.83,0.31,0.29,0.00,0.00,0.93,0.93,"",-1,-4.5,-18,-3.1,308358,1.1,0,0.0,0,0.0,42,4.3,2207,4.4
"42007","3","10","71","0","2019","A","",165,6199,313754826,1903735,70387,973,50614,"",2.68,1.14,1.21,0.27,0.52,1.06,1.06,"",-1,-0.6,36,0.6,12541708,4.2,147359,8.4,6994,11.0,33,3.5,1738,3.6
"42007","5","10","71","0","2019","A","",3473,49223,2636434374,525506945,25940801,1030,53561,"",0.97,1.02,1.03,1.02,1.00,1.01,1.01,"",28,0.8,3309,7.2,447743039,20.5,70167522,15.4,-104545,-0.4,113,12.3,5892,12.4
